ASVs	Domain	Phylum	Class	Order	Family	Genus	Species
0c190b5bf34778b439bc266c7a8f4194	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
0c3825551558270341591e7cce8e1303	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales			
0c2b0fe793888ebe3d1b051765931cdb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	uncultured_bacterium
0c229fb8c33e3f059218665958937c2b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
0c4e2c7f7476e7acf10332fa3432b684	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
0c4eab2c526c88f7e3f69e4b56983c6e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae		
0c5067c3b549e89321f2ceb830a63e68	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0c47a4715e6779046baf2ca41b2a2e43	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	metagenome
0c603721d1bde784ba58f48773b7795f	Bacteria	Chloroflexi	Anaerolineae	RBG_13_54_9	uncultured_bacterium		
0c56bb631fdaff39bdd2d5469ce0ce52	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	uncultured_bacterium
044f5d24befd7a3ad752d69e5519f357	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	type_III	uncultured_Mollicutes_bacterium	
0c008dc0ae21e8a37c689b7e7eb6b8e8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	metagenome
0c4bd433bb0e90b04ea49409eff3fddf	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	
0c4d4549a4f781bfc937893565e0c22f	Unassigned						
0c36b85fb593a761e5f1dc4cf2dac17f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	uncultured_bacterium
0c581fd8d2bc7159f366b953be4a8761	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
0c60c5cdc3a0d8d24a643f26af95b9d0	Bacteria	Chloroflexi	P2_11E	uncultured_bacterium			
0c61635f47ff6195d23d2e78fc30e5bb	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0c5a0c1541189900988aee3543358909	Unassigned						
0c672ae9763877ca5a4dffa0b1d061d2	Bacteria	Planctomycetota	Pla4_lineage				
0c5612047bfeff3576a4bed8eb76db78	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured_bacterium
0bea006fc0e7d388b208c6a4d7390aa8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ammopiptanthus_mongolicus	
0c40ba706a81d112c0bf645ca26f9a97	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast			
0c74d14d0f5252363832a432db808fde	Bacteria	Verrucomicrobiota	Verrucomicrobiae				
0c60ee32d131032d9f0277dabd0733e0	Unassigned						
0c72c07695ef45092331fb836ed1686f	Bacteria	Chloroflexi	TK10	uncultured_bacterium			
0c757d1107e4b3330376880902d44528	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
0c63572c543f02ddfb38bf15fe99208e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
0c7b024a098de3923d32d22bb622a983	Bacteria	Elusimicrobiota	Lineage_IIb	uncultured_bacterium			
0c7b34764c485b7516aee366d03825ee	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Microbispora	
0c7ea6a04c25893048b494c2a3a2e43a	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured_bacterium	
0c72de1c63e0dd4967cd71cfba3ce420	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	
0c77db45fedfae6804ba3c71bce23f2a	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales			
0c79e6f584dd0979e70bde4d0b6eaaf0	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
0c8c3ac9130f46b25aa51b83b23f2fd4	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
0c83154e4ffb4bcd44f8961f3d8c2302	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	uncultured_bacterium
0c85979a4df7b0b677e7827964754f59	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
0c8f5c472ed2de931d6cb02f29e14924	Bacteria	Elusimicrobiota	Lineage_IIb	uncultured_bacterium			
0c75d6fb44b4ae22bd880a82857de55d	Unassigned						
0c99416ccbcda411c79abb113be9ccc2	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	uncultured_bacterium		
0c0425c6064be3e31883ba70e96c0d5b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	
0c80fe77144d7276a7814d6e12b5ee83	Bacteria	MBNT15	uncultured_bacterium				
0c8247e10733fa1eb6fb28780968b146	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
0c8d65f86ffef8d21df98faacf1acf88	Bacteria	Chloroflexi					
0c88a26fb8560cc5268c53898dfcb507	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0c4600df0fdbc8a35962a1efd82d6ba3	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
0c90d9b9b67cbbc05cbce5a2b1ff4c6a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
0c7de23dfc24b5470536cb026d22a6d0	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
0ca0d747fd82f04b31543927fca17023	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	Clostridium_sp_BNL1100	
0c927e9218e28d4d4ada9ae981efb78b	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	
0c8f755e877d84ae22ae5e40afada5d8	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
0c10e29c142bfe309fb6f37996511ccb	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
0c9e8694763cb1755f60a40f1986be0c	Bacteria	Desulfobacterota	Desulfuromonadia	PB19			
0b8f365d5c3939c8cbf4516db8208415	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ammopiptanthus_mongolicus	
0ca225208e9a5762a151ac19be54706e	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	
0c8ea16ffbd242b6f8a07d92fa259e02	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured_bacterium
0ca5110527fa9ccc52a364dd5221799a	Bacteria	Acidobacteriota	Subgroup_22	uncultured_bacterium			
0ca035469c0aba18a0dd8fe280f2ee16	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured_bacterium
0ca3991e074f2cd0c94653e1dea7ff3b	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
0cb88ee6b7e285bf37ba0bda52d78c84	Bacteria	Elusimicrobiota	Lineage_IIa	uncultured_bacterium			
0cb6cbd3d27b40b6640fce13e369b364	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
0c8e17afe159e6ec30ab4ea7559f209c	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	Sorangium_cellulosum
0caafbd5b1b5288f89983e626607c529	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0cbfb3ec97c6a71ec3cd9bcd3e517ff1	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
0ca6e0ea45c5ae9c717b19f14cdf4be3	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
0cb3ab85922cb94e0701a200a36ac95b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
0cac508332b46e25a6a680a8e6b74c0f	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24			
0cbb37eafd77d8a91b99ed101d6b2cde	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Lacihabitans	uncultured_bacterium
0caeb143a63818e714739474a719e4df	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
0ca3e2dcad5c8d2a4a003b6da013fbf0	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
0ccc0d6c484a024f6c9003e677d0d442	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
0c9005451ad6b5959dbd2793687c3828	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured_bacterium	
0cd282a267c62d4dae57a227adf1f40a	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured_bacterium		
0cd030c4ee5112c335bc069a32fd715c	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
0cd5005c7adace6a1556da85996dff36	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		
0ce412b52e89ba32cee9ba083c72c4dd	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	
0ce25fe71b0e8d6a870abedf9d0a8af5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
0cd6960ebb438b77e1c4587f7efaa06a	Bacteria	Bacteroidota	SJA_28				
0cb3f3479245d2e034f3a280e45b16f9	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	uncultured_bacterium		
0cf426f8d4a809ca0f1f149d835e15bc	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0cd32044a8bd8fabdd175c003f149601	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	uncultured_bacterium	
0cb51ed411d48be583c4e460cff1582f	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
0d0500d8e12d556893b524c09e9435b9	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	uncultured_bacterium	
0ced3c215008da1bdae1e8db8acfaaea	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	uncultured_bacterium
0ceb1b5021f116212b733196f0801845	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	
0ce332e47e2524a942028f92e29f33b5	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	uncultured_bacterium		
0d02710c2320a1740c96899ce0257fb2	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
0cfd0fc8707620b96d2e58de8f49f761	Unassigned						
0cd957b54a5119b8e25060d7f7cccd4d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	
0d068a0f5303cc039786ef30abdf9ed6	Bacteria	Firmicutes	Limnochordia	Hydrogenispora	uncultured_bacterium		
0d07570c7cecd02af788b9463f32457c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured_bacterium	
0d08418050079ca7bfef225322088436	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
0ce57d9dfa5f289dbc9706ee26693275	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae		
0cc2d4e068fd8692015f5264977138ce	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae		
0d235dd5ae64ee58ff46e7fd9ba8c2fe	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	
0d106338a2dd291c40baccf87973ad92	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	uncultured_bacterium
0d073d7ea3c107f4b0382194ae01f95d	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
0d1d35336e6b1f3050a52c01f0f72a61	Bacteria	Proteobacteria	Gammaproteobacteria				
0d11a3edcf480fa83af63ab8eeb200c3	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		
0d11fbd17cfc2201193e98f22e763d2a	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured_bacterium
0c67e61b15f4bf0ad99a17f3e38d6ff6	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured_bacterium	
0d2b09237c9e281b8291c9b6e2765090	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_bacterium
0af9c44bb72aafd533e9590cd7bc8b77	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
0d289d017c23dee7e2212915ba219b5b	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
0d341055fcf9ec680c9a9baa6791fe3d	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	metagenome
0d3b32dc78fb714cabd031a09e46c368	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
0d1fe35f71f21963755ce34e686c465e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	uncultured_bacterium	
0d1beb7069d97664c3fd8e757b7129e0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF_JG30_B3		
0cfcab1d7316667f7bf4ac8a2422204a	Unassigned						
0d5b2ce800f7a9c7c1de045e01524a5f	Bacteria	Planctomycetota	Pla4_lineage	uncultured_bacterium			
0d568f2a548d3a38196fa4689ac016ea	Bacteria	Patescibacteria	Parcubacteria				
0d5c50478c504c8b0bd79520a773c9c1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	
0d454651bad32401ff9c7190a54af76b	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
0d514069221a9db36755a0085f593c86	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	uncultured_bacterium	
0d360a3028f356e64885517a0a1df39e	Bacteria	Proteobacteria	Gammaproteobacteria				
0d1b2ce214e8f83506e5e8dd5766060f	Unassigned						
0d26bc8743d6aafeedc1772ecfafbe63	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	uncultured	uncultured_bacterium
0d5dd86b4c8c946b6bb42ec204561381	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	uncultured_bacterium		
0d4cc2fa142b5b225b4be3cd9388c1e7	Bacteria	Chloroflexi	Dehalococcoidia	S085			
0d34a91cd0b6760a002a88c5cdd47a2e	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
0d72e68d056d757461e7f9963c912d0e	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	uncultured_bacterium		
0d612d51b6f0274f4149b3ab32c5501d	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
0d3db8d4f3350945317a1558b85b21c4	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
0d501254d26875a3e13e87745ac0aed0	Bacteria	Planctomycetota	Pla4_lineage				
0d03703b36a52889ffc41fb96ed106a3	Unassigned						
0d341013ee80eac60b671be4a0aaa056	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	
0d4b184efe76dc08a0b5fe7440e5dab7	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
0d72a845b7635e21867cefa666f3e40c	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc_PCC_7524	
0d76dc4102bc1d2ac42ff78614c67eac	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0d64c7f8afb409e5929f8ea3f9386eb8	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
0d6673d2324148c8acb01769c08f31d2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_
0d37c6e84db6f5fad089cba9aa2e0e22	Bacteria						
0d7a25141b90cb8c6e9c246893bce70d	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	uncultured_bacterium		
0d8cce6b41f705dba4093568fe96e787	Bacteria	Elusimicrobiota	Lineage_IIb	uncultured_bacterium			
0d71e3748b162d7bafa3a81edfaba943	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12		
0d85f908ced5125b7bac7c22d8272899	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	
0d9454e2047fb8ef7bc0fb74b1e9327c	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3_10	uncultured_bacterium
0d4188a5650dd7f850ffba47cee535d0	Unassigned						
0d749750c548ff62e93aae3da5b10d57	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
0d883ade7ed104fcd12b5689030ad1fe	Bacteria	Proteobacteria	Alphaproteobacteria				
0cdf9054fe844f074d8efef2113303d0	Bacteria	Proteobacteria	Gammaproteobacteria	EV818SWSAP88			
0d7ce004f8636eb1db2ff790554d7b03	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	uncultured_bacterium	
0d8ce290111882b4eb90a61ce0ecc9ab	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20			
0d97629ceffae2e9648571fa1c8b0879	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	uncultured_Alphaproteobacteria_bacterium
0d90a6b0a6405c8f886e6436abd5e959	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
0da25ec1cf9487b5e316de340dc06f59	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
0d9db703e52f582decd53644eea83733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
0d61e23851299a20d986b8113561a385	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured_bacterium
0daac96ce81c7fcc435c5a8f87233ed6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
0d82675fccff3102d754f335066032ca	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Peptostreptococcaceae	Romboutsia	uncultured_bacterium
0dc32c48d2111af81ca8a13baa99f05d	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0d7e486aa6ee55ab1949f7eca3666c62	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured_bacterium	
0daaa35755f643cadf6cc80c2af07681	Bacteria	Bacteroidota	Bacteroidia				
0dc38ad8fece777948352da4f213092d	Bacteria	Gemmatimonadota	BD2_11_terrestrial_group	uncultured_bacterium			
0dbf2d29d2f76cf75b8bf55289a72452	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	
0dd4bfff4f099b8751025ebbf0456641	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV	uncultured_bacterium		
0da0513a37f5e19c7c56851a68ab4d89	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	uncultured_bacterium
0db7e366b59558e46fe9d49123bb5357	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured_Acidobacteria_bacterium	
0d9a9d08066250f4556731c0f06a299a	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured_bacterium		
0dd630da4279c699e5455793692b3fbc	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae		
0dd6fb1572505f6238416daee1737561	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
0d98dc5ee9c6a4360f8b2a8526c287b0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured	metagenome
0db8f3d6184854583120fd73ffffc875	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_bacterium
0dd543c0d3ebebdd11a63d9062c6b96c	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	uncultured_bacterium		
0dd71d95a46d6d131df7978de9127bcb	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	
0dffd77a6048ad129d13537f22a8d0b2	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
0df522c75be0fae86c882771603a1d0b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
0dff56efc9a62dabeb74f153ac9a8384	Bacteria	Elusimicrobiota	Lineage_IIa	uncultured_bacterium			
0ddc3a557c471d136c40b900833f6bc2	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacteraceae	Vulgatibacter	
0dd802ce76e9fea0ff6cc12465a34807	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20			
0deacedfb6ac4ba0183eadf374c7356a	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured		
0d77d1ef412fb0f81c42f051f48aaf37	Unassigned						
0dd8ab4ae58839cc1f56da194f0fa0e5	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
0e07571584bde701ce28a5c55e5352f0	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured_bacterium		
0ded6a75af93af1cce618f6b00ae7d0e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Oerskovia	
0dfa58a5754091da4990965921dc2887	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
0e06e1992e06bf331c95d188c0adebd6	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
0e143c5a10a96e19e3d1de1c4e23688b	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc_PCC_73102	
0e1705c2e63033fe6c579b4de5b3a7f0	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	
0e07f5b8e2989db49b034835b135767d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Sclerotinia_borealis	
0e05c92ce3f6aa651d471cea16b9c3b0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
0e0e18fcdb1d43ad894788c8fc4b972e	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
0e0bfe2e0322dc3c077a2b16031c977a	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	uncultured_bacterium
0e0632b2e3d705a1de5a4249cbac9ea6	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoactinomyces	
0df2dac027651de14a6664b330df5649	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	
0e0d405ef6ae774e3e3b0aba9c63f71b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	uncultured_bacterium
0e2259fcf07a9c755697e7126564aadd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	
0e27cf46be70e1ff8f63914ef564e190	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae		
0e2a055b07298c6df8f918855c45293b	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
0e2814a4850a4cd16ba4ddbefcb8c482	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	uncultured_bacterium		
0df1f6d15e192ebf20c1db768cb9508e	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured			
0e32cf319cbfcdc3e875d849834564cc	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20			
0e23143edc9b35e2dcb1c09e5f6d47b5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	uncultured_bacterium	
0dd42ee50ad8102d21b68105225d4a0f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC_I_84	uncultured_bacterium	
0e3a48a937927a942c85ea820aa82c0e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis		
